Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm
2015-03-29,15.2,24.7,0.0,5.0,6.4,31.0,11.0,20.0,78.0,59.0,1023.4,1021.1,7.0,6.0,17.3,23.2
2015-03-30,17.3,23.9,0.0,4.8,2.7,28.0,19.0,19.0,84.0,64.0,1024.3,1022.9,8.0,5.0,19.1,23.1
2015-03-31,17.3,24.1,14.2,3.0,3.8,31.0,6.0,13.0,93.0,58.0,1026.2,1024.8,7.0,6.0,19.7,22.7
2015-04-01,17.8,25.3,6.0,4.2,9.9,39.0,13.0,17.0,95.0,72.0,1025.0,1021.0,1.0,5.0,18.8,23.6
2015-04-02,18.5,27.9,0.0,4.2,3.9,48.0,7.0,11.0,86.0,57.0,1018.9,1016.3,7.0,7.0,20.3,27.1
2015-04-03,17.9,19.0,0.6,6.4,0.0,48.0,13.0,13.0,91.0,89.0,1023.9,1022.9,8.0,8.0,18.1,18.5
2015-04-04,17.7,20.1,24.0,5.4,0.0,52.0,33.0,26.0,95.0,93.0,1020.3,1017.4,8.0,8.0,18.0,17.4
2015-04-05,15.5,25.9,21.4,2.2,9.7,31.0,13.0,19.0,76.0,54.0,1010.5,1005.7,4.0,4.0,19.9,25.6
2015-04-06,15.8,24.9,0.0,4.0,5.1,35.0,7.0,15.0,81.0,62.0,1008.0,1006.6,1.0,8.0,19.9,20.2
2015-04-07,15.1,23.0,0.4,3.2,9.8,70.0,15.0,22.0,67.0,42.0,1007.9,1007.2,6.0,2.0,20.0,21.2
2015-04-08,14.2,22.3,5.8,5.6,4.6,63.0,30.0,30.0,43.0,39.0,1010.7,1013.1,3.0,6.0,18.3,21.0
2015-04-09,15.3,22.2,0.2,6.6,6.1,54.0,13.0,31.0,49.0,42.0,1020.6,1020.2,3.0,3.0,18.6,21.2
2015-04-10,14.7,22.4,0.4,5.2,6.0,35.0,13.0,20.0,82.0,58.0,1024.8,1022.8,7.0,3.0,16.8,21.7
2015-04-11,15.6,22.7,7.8,1.8,4.6,22.0,13.0,13.0,94.0,69.0,1023.3,1019.6,7.0,5.0,17.5,20.4
2015-04-12,14.8,23.5,0.2,2.0,8.8,44.0,17.0,28.0,80.0,63.0,1018.7,1018.0,5.0,7.0,18.7,21.4
2015-04-13,14.8,22.2,0.0,4.0,10.2,35.0,13.0,19.0,65.0,50.0,1023.7,1021.3,3.0,3.0,19.1,22.2
2015-04-14,14.5,22.4,0.0,4.2,8.5,24.0,13.0,17.0,63.0,54.0,1023.9,1021.4,5.0,3.0,18.2,20.8
2015-04-15,15.0,24.2,0.0,5.0,8.7,46.0,15.0,19.0,72.0,66.0,1025.1,1021.6,7.0,2.0,18.6,23.2
2015-04-16,17.7,31.7,0.6,3.2,10.4,41.0,4.0,15.0,67.0,44.0,1022.4,1019.3,6.0,7.0,21.6,29.2
2015-04-17,19.9,23.7,1.6,4.0,0.0,20.0,17.0,13.0,86.0,89.0,1024.6,1021.3,7.0,8.0,21.0,21.0
2015-04-18,19.7,28.6,0.4,2.0,5.0,54.0,19.0,26.0,71.0,51.0,1017.8,1013.9,7.0,8.0,23.7,26.1
2015-04-19,18.0,22.5,2.4,6.6,6.6,61.0,22.0,35.0,50.0,69.0,1018.5,1019.6,6.0,7.0,19.4,20.0
2015-04-20,13.6,17.2,13.2,3.2,0.0,83.0,24.0,46.0,96.0,94.0,1023.6,1020.7,8.0,8.0,15.0,17.1
2015-04-21,14.5,17.7,119.4,,0.0,87.0,54.0,46.0,87.0,96.0,1019.6,1016.8,8.0,8.0,14.9,14.6
2015-04-22,14.1,17.9,105.8,,0.6,72.0,20.0,22.0,98.0,94.0,1013.4,1010.5,8.0,7.0,16.1,17.2
2015-04-23,14.3,23.8,29.0,,8.6,26.0,13.0,7.0,98.0,56.0,1012.3,1009.6,4.0,4.0,16.4,23.1
2015-04-24,15.0,25.1,0.0,2.2,8.5,19.0,11.0,13.0,89.0,59.0,1008.0,1004.4,4.0,4.0,17.3,23.9
2015-04-25,14.4,25.9,0.2,4.4,8.1,57.0,17.0,19.0,78.0,49.0,1008.8,1004.7,3.0,3.0,17.2,22.5
2015-04-26,12.7,17.1,13.0,4.0,1.3,48.0,19.0,19.0,81.0,81.0,1008.0,1010.4,6.0,6.0,13.8,16.2
2015-04-27,12.5,20.9,4.0,0.4,10.5,35.0,19.0,17.0,59.0,41.0,1018.9,1019.0,1.0,1.0,15.3,20.7
2015-04-28,10.3,20.9,0.2,5.6,10.4,39.0,20.0,22.0,63.0,50.0,1026.1,1024.5,1.0,1.0,14.0,20.1
2015-04-29,10.6,18.9,0.0,4.0,0.9,37.0,20.0,17.0,81.0,77.0,1030.6,1028.9,6.0,7.0,14.0,17.5
2015-04-30,14.0,20.9,10.2,3.8,3.0,33.0,17.0,17.0,92.0,65.0,1031.3,1028.4,8.0,6.0,16.0,20.4
2015-05-01,14.1,21.7,28.4,2.2,1.0,41.0,17.0,15.0,98.0,83.0,1028.2,1024.5,8.0,7.0,16.7,19.8
2015-05-02,16.6,23.0,8.6,2.6,2.3,52.0,20.0,17.0,79.0,95.0,1020.6,1016.5,7.0,7.0,21.7,19.0
2015-05-03,18.9,20.9,31.6,1.2,0.4,50.0,15.0,22.0,98.0,86.0,1014.8,1012.8,8.0,6.0,19.0,20.8
2015-05-04,17.3,21.8,0.4,1.8,0.3,28.0,17.0,7.0,83.0,66.0,1016.0,1013.2,7.0,6.0,18.3,21.6
2015-05-05,14.7,27.5,0.0,1.6,9.8,41.0,20.0,26.0,84.0,33.0,1008.3,1003.9,4.0,1.0,19.0,27.0
2015-05-06,13.4,21.0,0.2,6.4,10.0,46.0,28.0,26.0,41.0,29.0,1014.0,1012.5,0.0,0.0,15.3,20.4
2015-05-07,11.5,20.3,0.0,6.6,10.3,56.0,19.0,30.0,51.0,31.0,1018.2,1015.4,1.0,1.0,15.1,19.8
2015-05-08,11.1,21.0,0.0,5.2,10.3,35.0,22.0,11.0,51.0,31.0,1019.4,1016.1,1.0,0.0,13.8,20.5
2015-05-09,11.4,21.0,0.0,2.8,10.3,35.0,19.0,19.0,52.0,36.0,1017.1,1013.9,1.0,1.0,14.5,20.7
2015-05-10,11.3,21.2,0.0,4.8,7.8,52.0,20.0,26.0,49.0,33.0,1011.3,1006.0,1.0,5.0,15.4,20.8
2015-05-11,15.4,21.9,0.0,5.0,10.2,70.0,17.0,39.0,48.0,35.0,1010.2,1009.6,1.0,1.0,16.8,21.1
2015-05-12,12.2,22.5,0.0,6.6,10.3,52.0,11.0,30.0,56.0,34.0,1014.3,1010.2,0.0,1.0,16.2,21.9
2015-05-13,13.2,17.3,0.0,4.6,7.7,59.0,33.0,13.0,42.0,32.0,1015.3,1016.3,1.0,6.0,13.9,16.4
2015-05-14,7.9,19.3,2.2,4.0,10.1,46.0,28.0,20.0,49.0,34.0,1024.7,1024.2,1.0,2.0,11.3,18.4
2015-05-15,10.2,20.0,0.2,4.4,7.8,48.0,22.0,24.0,59.0,61.0,1031.4,1031.1,1.0,5.0,14.2,17.8
2015-05-16,13.0,20.8,0.8,2.8,9.3,41.0,19.0,20.0,87.0,50.0,1035.4,1033.7,3.0,3.0,15.1,19.6
2015-05-17,11.1,20.5,0.6,3.0,3.0,24.0,17.0,17.0,89.0,66.0,1035.5,1032.2,3.0,6.0,13.0,18.4
2015-05-18,11.5,19.3,0.0,2.0,0.5,20.0,15.0,2.0,91.0,84.0,1031.8,1027.3,7.0,8.0,13.8,18.2
2015-05-19,13.8,21.5,0.2,0.4,1.8,28.0,2.0,7.0,84.0,66.0,1020.6,1015.5,8.0,6.0,16.9,20.9
2015-05-20,16.2,25.4,0.4,1.4,5.8,31.0,17.0,19.0,79.0,58.0,1015.9,1013.4,7.0,7.0,17.4,21.6
2015-05-21,14.5,21.8,0.2,4.0,5.8,41.0,20.0,19.0,67.0,58.0,1018.6,1016.9,1.0,5.0,16.5,19.2
2015-05-22,13.0,17.7,11.2,3.4,1.4,72.0,31.0,30.0,94.0,56.0,1016.9,1020.4,8.0,6.0,15.2,16.9
2015-05-23,10.2,19.0,24.4,5.6,8.6,44.0,26.0,22.0,69.0,50.0,1029.1,1028.1,3.0,3.0,11.8,17.9
2015-05-24,8.3,20.3,0.2,2.8,8.1,35.0,19.0,6.0,87.0,44.0,1032.3,1030.7,3.0,2.0,10.1,18.9
2015-05-25,9.4,19.5,0.0,2.6,6.0,26.0,11.0,7.0,84.0,52.0,1032.2,1028.5,7.0,7.0,11.4,18.2
2015-05-26,8.5,19.0,0.0,2.0,5.9,30.0,24.0,9.0,77.0,55.0,1030.0,1026.6,3.0,7.0,10.4,17.9
2015-05-27,10.4,21.6,0.0,3.2,8.3,26.0,15.0,9.0,69.0,40.0,1025.4,1021.6,6.0,6.0,13.1,20.5
2015-05-28,11.7,21.0,0.0,1.4,7.6,24.0,11.0,4.0,82.0,60.0,1023.6,1020.2,1.0,5.0,13.6,20.3
2015-05-29,13.6,19.2,0.0,2.0,0.6,26.0,9.0,7.0,79.0,65.0,1020.6,1020.1,8.0,6.0,17.3,18.7
2015-05-30,11.1,18.3,0.2,2.4,1.1,28.0,11.0,9.0,84.0,52.0,1022.0,1017.8,7.0,7.0,13.1,17.0
2015-05-31,11.5,15.0,0.0,3.4,0.0,30.0,11.0,13.0,78.0,59.0,1016.5,1012.3,8.0,7.0,12.1,14.5
2015-06-01,10.1,15.9,0.0,0.4,8.6,63.0,28.0,26.0,47.0,25.0,1014.7,1016.7,5.0,2.0,13.4,14.8
2015-06-02,6.1,16.6,0.2,4.6,9.1,50.0,31.0,20.0,47.0,41.0,1023.8,1022.4,1.0,1.0,9.5,15.6
2015-06-03,6.1,18.4,0.0,3.2,8.8,35.0,22.0,11.0,64.0,56.0,1023.2,1020.7,1.0,6.0,8.8,15.6
2015-06-04,7.4,19.0,0.0,1.2,9.0,33.0,17.0,9.0,82.0,53.0,1022.0,1017.8,3.0,2.0,8.9,17.5
2015-06-05,8.9,17.7,0.0,4.0,6.9,33.0,19.0,7.0,69.0,42.0,1019.3,1019.3,7.0,1.0,10.2,16.8
2015-06-06,10.1,21.0,1.0,1.8,6.1,28.0,20.0,4.0,66.0,45.0,1028.3,1027.0,2.0,1.0,11.9,20.6
2015-06-07,9.3,22.6,0.0,2.2,9.5,24.0,17.0,15.0,89.0,43.0,1029.0,1024.1,1.0,5.0,10.8,21.3
2015-06-08,10.8,22.9,0.0,2.8,8.1,52.0,15.0,19.0,67.0,36.0,1024.5,1019.5,5.0,1.0,14.8,22.5
2015-06-09,13.6,22.6,0.0,4.0,6.5,30.0,13.0,19.0,57.0,29.0,1020.7,1019.5,6.0,5.0,17.1,21.9
2015-06-10,12.8,14.6,2.0,3.0,0.0,31.0,11.0,9.0,94.0,92.0,1031.1,1031.2,7.0,7.0,12.9,14.2
2015-06-11,11.7,16.1,6.6,0.6,0.2,24.0,9.0,4.0,83.0,69.0,1036.8,1034.4,7.0,7.0,13.3,15.9
2015-06-12,12.6,19.4,0.4,1.4,0.7,24.0,13.0,4.0,88.0,57.0,1034.6,1031.5,7.0,6.0,13.5,19.2
2015-06-13,13.1,19.7,0.0,2.4,4.5,33.0,17.0,11.0,85.0,46.0,1031.3,1027.1,7.0,7.0,13.8,19.0
2015-06-14,9.5,19.9,0.0,2.0,8.3,24.0,19.0,6.0,88.0,52.0,1028.5,1025.7,4.0,3.0,11.2,18.6
2015-06-15,10.9,16.9,0.2,4.0,0.6,39.0,13.0,9.0,85.0,79.0,1027.8,1025.2,7.0,7.0,12.9,16.4
2015-06-16,12.9,17.9,2.6,,0.3,24.0,9.0,7.0,85.0,94.0,1022.8,1018.3,7.0,7.0,16.5,15.8
2015-06-17,14.7,17.6,10.8,0.6,0.0,30.0,9.0,7.0,95.0,92.0,1012.5,1009.1,8.0,8.0,16.0,16.4
2015-06-18,11.4,17.4,2.2,1.0,0.8,39.0,17.0,13.0,80.0,84.0,1014.4,1013.6,7.0,7.0,13.5,15.8
2015-06-19,9.6,14.5,67.0,,2.5,,24.0,20.0,98.0,88.0,1017.2,1017.5,7.0,7.0,9.9,12.5
2015-06-20,8.3,16.6,7.2,2.2,8.6,,22.0,13.0,76.0,59.0,1024.1,1023.4,2.0,7.0,9.8,14.1
2015-06-21,8.5,14.1,1.2,2.2,0.0,33.0,20.0,11.0,90.0,88.0,1028.7,1027.6,7.0,7.0,9.1,13.7
2015-06-22,8.0,19.2,3.0,0.6,7.7,22.0,13.0,7.0,94.0,45.0,1029.6,1026.1,1.0,7.0,9.3,17.5
2015-06-23,8.0,20.3,0.0,2.0,8.1,26.0,13.0,9.0,85.0,47.0,1026.5,1023.3,1.0,4.0,10.2,18.7
2015-06-24,10.2,21.3,0.0,3.0,6.5,24.0,11.0,6.0,82.0,41.0,1023.2,1019.9,5.0,7.0,13.2,20.0
2015-06-25,12.7,19.4,0.0,2.4,4.2,37.0,19.0,20.0,77.0,74.0,1023.3,1023.5,6.0,7.0,15.2,17.6
2015-06-26,10.1,19.2,6.2,2.0,7.2,26.0,19.0,2.0,85.0,40.0,1032.9,1031.1,1.0,3.0,11.7,18.7
2015-06-27,8.3,19.4,0.0,1.8,9.7,26.0,15.0,11.0,87.0,44.0,1032.6,1029.2,0.0,1.0,9.7,19.0
2015-06-28,7.4,19.6,0.0,2.6,9.5,28.0,20.0,9.0,73.0,53.0,1032.9,1030.9,0.0,1.0,9.3,18.5
2015-06-29,9.3,19.5,0.0,1.0,5.1,22.0,19.0,9.0,84.0,54.0,1033.4,1030.0,7.0,6.0,11.0,17.8
2015-06-30,9.0,19.1,0.0,1.2,4.3,28.0,22.0,7.0,94.0,56.0,1029.4,1025.0,7.0,5.0,10.7,17.9
2015-07-01,10.7,17.5,1.0,0.6,8.7,33.0,19.0,9.0,85.0,37.0,1026.2,1022.6,5.0,1.0,12.0,17.4
2015-07-02,7.0,16.4,0.0,3.0,8.1,65.0,22.0,33.0,70.0,40.0,1020.0,1016.8,7.0,1.0,8.4,16.1
2015-07-03,6.2,16.2,0.0,4.0,9.3,44.0,26.0,15.0,55.0,46.0,1026.5,1024.6,1.0,1.0,8.1,15.9
2015-07-04,5.8,16.1,0.0,0.2,6.8,31.0,13.0,11.0,82.0,31.0,1022.7,1020.3,6.0,2.0,7.6,15.5
2015-07-05,6.0,18.6,0.0,1.6,9.3,30.0,20.0,4.0,66.0,35.0,1022.2,1018.0,1.0,1.0,7.7,16.6
2015-07-06,6.0,17.3,0.0,3.2,9.5,37.0,17.0,22.0,58.0,34.0,1016.3,1013.3,1.0,1.0,8.6,17.1
2015-07-07,7.8,14.7,0.0,3.2,2.7,43.0,24.0,11.0,58.0,85.0,1019.8,1021.7,5.0,8.0,11.2,11.8
2015-07-08,7.9,16.5,5.6,0.6,6.3,31.0,22.0,17.0,86.0,64.0,1028.7,1027.6,6.0,4.0,8.4,13.7
2015-07-09,6.6,17.6,0.0,2.0,9.6,24.0,19.0,7.0,92.0,46.0,1030.8,1026.9,1.0,1.0,8.3,16.4
2015-07-10,7.3,16.9,0.0,1.2,3.2,43.0,13.0,13.0,92.0,61.0,1022.6,1019.0,4.0,7.0,9.4,16.0
2015-07-11,6.6,19.9,0.8,1.4,9.3,61.0,20.0,17.0,100.0,48.0,1015.4,1009.4,0.0,1.0,7.2,19.2
2015-07-12,7.1,15.1,2.2,2.8,4.0,57.0,22.0,33.0,60.0,42.0,1003.6,1001.5,7.0,2.0,9.8,13.1
2015-07-13,8.1,16.9,4.8,4.8,5.5,76.0,15.0,39.0,96.0,41.0,1000.9,1002.9,7.0,1.0,8.6,16.5
2015-07-14,8.6,17.6,0.6,2.0,8.3,44.0,13.0,17.0,62.0,31.0,1011.5,1010.4,1.0,4.0,11.5,17.6
2015-07-15,6.2,16.8,0.2,3.4,9.6,24.0,9.0,13.0,62.0,42.0,1018.1,1016.1,1.0,3.0,8.7,14.9
2015-07-16,8.3,13.4,0.2,3.4,2.6,43.0,13.0,13.0,91.0,68.0,1016.8,1013.7,7.0,6.0,10.3,12.9
2015-07-17,6.2,14.3,17.2,0.0,1.7,57.0,26.0,26.0,95.0,51.0,1010.1,1012.9,8.0,7.0,6.7,13.5
2015-07-18,6.6,14.6,9.0,3.0,4.3,48.0,19.0,28.0,58.0,78.0,1025.6,1027.2,3.0,7.0,10.4,11.8
2015-07-19,7.8,16.7,0.6,2.0,9.0,33.0,17.0,17.0,84.0,55.0,1032.6,1031.1,3.0,2.0,10.3,15.8
2015-07-20,7.8,17.9,0.0,1.6,4.2,26.0,20.0,15.0,84.0,64.0,1034.6,1032.1,3.0,6.0,10.0,15.9
2015-07-21,8.2,19.3,3.0,0.8,9.9,33.0,17.0,15.0,93.0,54.0,1033.1,1029.3,1.0,1.0,9.9,18.3
2015-07-22,9.9,16.9,0.0,4.0,0.9,28.0,2.0,17.0,71.0,57.0,1027.4,1025.0,7.0,7.0,13.4,16.5
2015-07-23,11.2,19.1,1.8,0.8,2.2,28.0,24.0,9.0,96.0,70.0,1026.1,1023.4,8.0,7.0,12.0,16.4
2015-07-24,11.6,20.0,0.0,2.0,3.7,33.0,13.0,9.0,95.0,58.0,1020.0,1014.5,7.0,7.0,12.9,18.6
2015-07-25,10.8,20.8,0.0,2.6,10.1,31.0,11.0,15.0,50.0,29.0,1017.5,1015.8,1.0,1.0,14.3,20.5
2015-07-26,11.0,20.2,0.0,4.6,9.3,59.0,9.0,35.0,53.0,31.0,1017.0,1012.4,6.0,1.0,13.8,19.5
2015-07-27,7.3,15.7,0.0,5.0,10.1,63.0,20.0,26.0,41.0,28.0,1025.0,1024.5,1.0,1.0,10.2,15.2
2015-07-28,6.4,17.3,0.0,,9.6,,24.0,19.0,56.0,40.0,1032.9,1030.8,1.0,2.0,9.6,16.6
2015-07-29,8.1,18.4,0.0,,8.5,,20.0,11.0,70.0,50.0,1035.0,1030.2,3.0,1.0,9.3,16.4
2015-07-30,8.2,20.5,0.0,1.0,7.6,,11.0,10.0,80.0,30.0,1026.3,1020.1,5.0,5.0,10.7,19.2
2015-07-31,10.7,21.0,0.0,4.8,9.5,,6.0,9.0,49.0,31.0,1021.4,1019.5,2.0,1.0,14.7,20.4
2015-08-01,9.4,22.3,0.0,3.4,9.2,61.0,15.0,28.0,54.0,28.0,1018.6,1015.6,6.0,6.0,14.3,20.7
2015-08-02,14.3,24.7,0.0,5.4,7.8,43.0,9.0,20.0,51.0,30.0,1015.1,1010.4,5.0,5.0,16.9,23.8
2015-08-03,8.4,19.4,0.0,5.4,10.1,57.0,20.0,17.0,48.0,29.0,1015.2,1013.7,1.0,1.0,11.7,19.0
2015-08-04,8.3,15.1,0.0,3.8,4.6,33.0,19.0,2.0,57.0,42.0,1023.0,1018.9,7.0,4.0,8.9,14.4
2015-08-05,5.0,14.2,0.0,0.6,4.8,48.0,20.0,19.0,46.0,46.0,1014.5,1010.3,6.0,6.0,9.4,13.0
2015-08-06,6.8,16.4,0.0,3.8,8.5,37.0,22.0,11.0,53.0,39.0,1016.5,1016.7,3.0,7.0,9.5,14.3
2015-08-07,6.7,18.5,0.0,2.8,10.1,33.0,26.0,17.0,60.0,40.0,1024.0,1021.0,1.0,2.0,10.0,16.1
2015-08-08,7.9,17.5,0.0,2.6,8.9,33.0,19.0,24.0,63.0,44.0,1024.7,1022.5,5.0,1.0,11.0,16.3
2015-08-09,6.2,17.6,0.0,1.8,9.5,30.0,20.0,13.0,68.0,56.0,1024.8,1019.6,1.0,1.0,9.1,16.3
2015-08-10,8.6,20.6,0.0,2.6,10.2,33.0,13.0,20.0,66.0,41.0,1017.7,1012.9,1.0,1.0,11.8,18.8
2015-08-11,9.8,21.0,0.0,5.0,10.5,30.0,17.0,9.0,52.0,27.0,1014.6,1011.1,1.0,1.0,13.3,20.4
2015-08-12,8.4,17.5,0.0,3.8,8.7,74.0,19.0,28.0,54.0,37.0,1007.9,1004.0,1.0,1.0,11.1,16.2
2015-08-13,9.4,19.8,0.0,4.8,10.5,48.0,28.0,17.0,50.0,23.0,1014.9,1014.7,1.0,1.0,12.3,19.3
2015-08-14,7.9,20.4,0.0,4.0,10.5,30.0,15.0,19.0,55.0,38.0,1025.1,1023.4,1.0,1.0,11.8,18.0
2015-08-15,8.2,18.1,0.0,3.0,7.3,30.0,20.0,19.0,63.0,61.0,1030.5,1028.8,3.0,5.0,12.4,17.0
2015-08-16,10.5,19.8,0.0,3.0,9.2,28.0,13.0,15.0,70.0,63.0,1027.4,1021.4,5.0,4.0,14.0,17.4
2015-08-17,9.3,20.5,5.6,2.8,10.4,46.0,13.0,13.0,53.0,29.0,1017.1,1013.3,3.0,1.0,13.4,20.4
2015-08-18,10.9,16.2,0.0,4.4,10.4,39.0,20.0,19.0,40.0,46.0,1020.8,1021.0,1.0,2.0,12.6,14.7
2015-08-19,9.0,17.0,0.0,3.6,6.6,24.0,17.0,13.0,58.0,54.0,1027.2,1025.0,3.0,6.0,12.5,16.4
2015-08-20,8.2,18.9,0.0,2.6,9.8,31.0,11.0,20.0,71.0,59.0,1028.3,1025.0,1.0,1.0,12.1,18.7
2015-08-21,9.4,21.0,0.0,3.8,9.4,31.0,13.0,15.0,73.0,63.0,1025.8,1021.2,0.0,7.0,13.0,19.8
2015-08-22,12.9,28.3,0.0,4.2,9.4,33.0,19.0,11.0,45.0,32.0,1021.0,1016.2,2.0,5.0,19.8,26.9
2015-08-23,15.4,18.5,2.4,6.4,0.2,22.0,7.0,7.0,85.0,73.0,1021.8,1018.4,7.0,7.0,15.6,17.9
2015-08-24,15.1,17.4,4.2,1.8,0.6,59.0,17.0,9.0,90.0,95.0,1018.4,1015.0,8.0,7.0,16.3,16.4
2015-08-25,12.5,19.9,54.4,5.0,4.4,56.0,22.0,20.0,66.0,53.0,1013.4,1012.8,7.0,7.0,16.1,18.7
2015-08-26,12.3,20.2,5.2,2.8,6.3,28.0,13.0,13.0,80.0,59.0,1018.1,1017.8,7.0,7.0,16.3,18.9
2015-08-27,11.6,20.5,0.0,3.0,4.3,52.0,9.0,17.0,87.0,44.0,1019.7,1015.1,7.0,6.0,15.1,20.1
2015-08-28,10.6,20.8,0.0,2.8,9.2,48.0,22.0,20.0,48.0,43.0,1019.8,1018.9,3.0,5.0,14.6,18.5
2015-08-29,9.0,20.3,0.0,4.2,10.8,30.0,13.0,15.0,60.0,31.0,1022.7,1017.9,1.0,2.0,13.0,20.1
2015-08-30,8.3,18.7,0.0,3.6,10.8,39.0,20.0,22.0,52.0,44.0,1020.3,1017.5,1.0,3.0,12.1,18.1
2015-08-31,9.6,19.7,0.0,4.8,10.9,35.0,15.0,22.0,48.0,39.0,1017.3,1013.8,1.0,2.0,13.9,18.4
2015-09-01,9.0,19.7,0.0,3.2,10.8,31.0,17.0,13.0,50.0,39.0,1015.8,1013.3,1.0,1.0,12.7,17.0
2015-09-02,8.0,18.8,0.0,4.0,10.4,31.0,11.0,19.0,61.0,46.0,1018.0,1012.0,5.0,1.0,11.9,18.6
2015-09-03,11.2,20.8,2.8,5.6,8.0,52.0,20.0,24.0,69.0,28.0,1006.0,1005.6,3.0,6.0,14.4,20.6
2015-09-04,12.5,19.5,20.4,4.0,5.7,48.0,19.0,20.0,92.0,54.0,1021.5,1020.5,7.0,2.0,13.7,18.3
2015-09-05,11.5,21.7,0.0,2.8,9.3,37.0,17.0,24.0,68.0,53.0,1022.3,1019.6,1.0,5.0,15.2,18.7
2015-09-06,12.7,17.5,0.4,5.4,1.0,24.0,11.0,6.0,84.0,68.0,1024.9,1021.9,7.0,7.0,14.6,16.0
2015-09-07,11.1,24.9,0.2,0.6,9.3,54.0,9.0,15.0,62.0,32.0,1018.3,1013.3,2.0,4.0,17.4,22.7
2015-09-08,10.0,20.0,0.0,6.8,11.0,52.0,30.0,24.0,42.0,32.0,1018.8,1015.7,1.0,2.0,13.3,19.7
2015-09-09,9.8,20.2,0.0,5.0,10.9,,20.0,17.0,48.0,39.0,1023.1,1022.0,1.0,1.0,15.4,18.9
2015-09-10,11.3,19.6,0.0,4.8,6.5,37.0,13.0,15.0,59.0,41.0,1030.9,1029.8,1.0,7.0,15.5,18.9
2015-09-11,14.0,21.3,0.0,4.0,9.1,39.0,11.0,24.0,56.0,44.0,1032.1,1027.6,1.0,0.0,17.6,20.5
2015-09-12,10.9,25.4,0.0,7.4,10.4,24.0,11.0,19.0,61.0,51.0,1028.5,1024.7,1.0,5.0,17.2,21.3
2015-09-13,12.4,22.3,0.0,3.8,10.6,30.0,11.0,20.0,61.0,60.0,1028.5,1025.0,1.0,1.0,18.3,21.4
2015-09-14,15.3,23.6,0.0,5.0,10.7,43.0,17.0,24.0,58.0,59.0,1025.9,1020.5,1.0,1.0,20.7,21.4
2015-09-15,15.8,29.8,0.0,6.4,11.0,,9.0,35.0,33.0,25.0,1015.4,1009.0,1.0,3.0,23.5,29.2
2015-09-16,12.4,21.1,0.0,10.2,10.2,37.0,19.0,26.0,42.0,60.0,1017.7,1015.0,2.0,3.0,17.2,19.3
2015-09-17,12.2,19.9,0.0,4.2,8.2,43.0,9.0,28.0,53.0,57.0,1018.4,1018.3,3.0,7.0,18.0,17.7
2015-09-18,13.6,20.0,2.2,6.4,7.7,52.0,20.0,26.0,65.0,44.0,1026.2,1025.5,5.0,2.0,15.8,18.9
2015-09-19,12.5,19.5,10.8,5.4,7.3,33.0,17.0,24.0,88.0,54.0,1026.5,1023.9,7.0,6.0,14.7,18.1
2015-09-20,12.5,18.6,0.4,4.0,3.4,37.0,11.0,13.0,62.0,72.0,1024.5,1021.7,5.0,7.0,16.6,17.4
2015-09-21,12.4,22.5,0.2,1.6,10.4,35.0,15.0,15.0,74.0,60.0,1019.9,1015.2,1.0,2.0,16.3,21.3
2015-09-22,14.6,19.5,0.2,6.2,9.2,59.0,24.0,37.0,36.0,47.0,1016.8,1017.5,3.0,2.0,18.7,17.8
2015-09-23,10.0,16.2,0.2,8.8,6.5,69.0,31.0,35.0,55.0,74.0,1025.5,1025.4,3.0,7.0,13.3,11.7
2015-09-24,8.3,16.3,3.2,4.0,6.1,65.0,22.0,28.0,63.0,62.0,1025.6,1024.6,7.0,7.0,13.0,13.6
2015-09-25,10.1,16.4,31.8,2.8,4.3,54.0,13.0,26.0,91.0,63.0,1029.3,1027.8,7.0,7.0,13.4,15.9
2015-09-26,11.1,20.1,3.4,4.4,7.7,43.0,22.0,24.0,86.0,48.0,1028.5,1025.4,6.0,3.0,14.4,18.4
2015-09-27,12.3,19.2,3.6,3.8,6.2,46.0,20.0,20.0,70.0,51.0,1023.7,1021.1,7.0,7.0,15.3,18.3
2015-09-28,10.9,20.8,0.2,4.2,11.0,28.0,15.0,17.0,56.0,49.0,1021.1,1017.8,1.0,1.0,17.3,19.1
2015-09-29,11.9,23.4,0.0,5.8,3.4,50.0,15.0,17.0,58.0,55.0,1019.5,1015.8,0.0,1.0,19.1,21.7
2015-09-30,16.7,21.4,0.0,5.6,6.4,33.0,17.0,20.0,57.0,62.0,1022.1,1021.4,7.0,7.0,21.0,18.7
2015-10-01,16.8,22.9,0.0,5.6,9.6,33.0,6.0,24.0,68.0,65.0,1026.4,1022.8,4.0,1.0,19.9,21.7
2015-10-02,16.5,23.0,0.0,4.8,10.5,33.0,4.0,24.0,57.0,57.0,1033.4,1031.8,1.0,1.0,21.3,21.1
2015-10-03,14.2,27.5,0.0,7.2,11.1,22.0,13.0,11.0,62.0,47.0,1030.6,1024.7,0.0,1.0,21.5,27.3
2015-10-04,19.8,33.8,0.0,8.0,8.2,46.0,4.0,28.0,28.0,13.0,1023.4,1021.8,7.0,7.0,26.4,32.6
